Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2022-06-11 19:06:18;"Pull";"Farmer's carry";2;25;kg;3;;;0;;
2022-06-11 19:06:18;"Pull";"Farmer's carry";3;25;kg;2;;;0;;
2022-06-11 19:06:18;"Pull";"Pull Up";1;1;kg;15;;;0;"";
2022-06-11 19:06:18;"Pull";"Pull Up";2;1;kg;10;;;0;;
2022-06-11 19:06:18;"Pull";"Pull Up";3;1;kg;10;;;0;;
2022-06-11 19:06:18;"Pull";"Pull Up";4;1;kg;10;;;0;;
2022-06-10 18:27:10;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;20;kg;15;;;0;"";""
2022-06-10 18:27:10;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;27.5;kg;15;;;0;;
2022-06-10 18:27:10;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;32.5;kg;15;;;0;;
2022-06-10 18:27:10;"Push";"Triceps Pushdown (Cable - Straight Bar)";4;25;kg;15;;;0;;
2022-06-10 18:27:10;"Push";"Skullcrusher (Barbell)";1;32.5;kg;14;;;0;"";
2022-06-10 18:27:10;"Push";"Skullcrusher (Barbell)";2;37.5;kg;6;;;0;;
2022-06-10 18:27:10;"Push";"Incline Bench Press (Dumbbell)";1;15;kg;15;;;0;"";
2022-06-10 18:27:10;"Push";"Incline Bench Press (Dumbbell)";2;20;kg;15;;;0;;
2022-06-10 18:27:10;"Push";"Incline Bench Press (Dumbbell)";3;25;kg;15;;;0;;
2022-06-10 18:27:10;"Push";"Incline Bench Press (Dumbbell)";4;25;kg;6;;;0;;
2022-06-10 18:27:10;"Push";"Bench Press (Cable)";1;70;kg;10;;;0;"";
2022-06-10 18:27:10;"Push";"Bench Press (Cable)";2;56;kg;15;;;0;;
2022-06-10 18:27:10;"Push";"Bench Press (Cable)";3;42;kg;20;;;0;;
2022-06-10 18:27:10;"Push";"Cable Crossover";1;10;kg;15;;;0;"";
2022-06-10 18:27:10;"Push";"Cable Crossover";2;7.5;kg;20;;;0;;
2022-06-10 18:27:10;"Push";"Cable Crossover";3;7.5;kg;20;;;0;;
2022-06-10 18:27:10;"Push";"Bench Press (Barbell)";1;50;kg;18;;;0;"";
2022-06-10 18:27:10;"Push";"Bench Press (Barbell)";2;60;kg;10;;;0;;
2022-06-10 18:27:10;"Push";"Bench Press (Barbell)";3;50;kg;10;;;0;;
2022-06-09 19:22:22;"Push";"Overhead Press (Cable)";1;49;kg;15;;;0;"";""
2022-06-09 19:22:22;"Push";"Overhead Press (Cable)";2;35;kg;15;;;0;;
2022-06-09 19:22:22;"Push";"Arnold Press (Dumbbell)";1;12.5;kg;15;;;0;"";
2022-06-09 19:22:22;"Push";"Arnold Press (Dumbbell)";2;20;kg;15;;;0;;
2022-06-09 19:22:22;"Push";"Arnold Press (Dumbbell)";3;25;kg;12;;;0;;
2022-06-09 19:22:22;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;20;;;0;"";
2022-06-09 19:22:22;"Push";"Lateral Raise (Dumbbell)";2;10;kg;20;;;0;;
2022-06-09 19:22:22;"Push";"Lateral Raise (Dumbbell)";3;10;kg;15;;;0;;
2022-06-09 19:22:22;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;20;;;0;;
2022-06-09 19:22:22;"Push";"Lateral Raise (Dumbbell)";5;5;kg;35;;;0;;
2022-06-09 19:22:22;"Push";"Lateral Raise (Dumbbell)";6;5;kg;30;;;0;;
2022-06-09 19:22:22;"Push";"Reverse Fly (Cable)";1;35;kg;15;;;0;"";
2022-06-09 19:22:22;"Push";"Reverse Fly (Cable)";2;28;kg;25;;;0;;
2022-06-09 19:22:22;"Push";"Reverse Fly (Cable)";3;42;kg;15;;;0;;
2022-06-09 19:22:22;"Push";"Reverse Fly (Cable)";4;28;kg;20;;;0;;
2022-06-08 20:30:19;"Legs";"Standing Calf Raise (Bodyweight)";1;;;50;;;0;"";""
2022-06-08 20:30:19;"Legs";"Standing Calf Raise (Bodyweight)";2;;;50;;;0;;
2022-06-08 20:30:19;"Legs";"Standing Calf Raise (Bodyweight)";3;;;60;;;0;;
2022-06-08 20:30:19;"Legs";"Leg Extension (Machine)";1;49;kg;15;;;0;"";
2022-06-08 20:30:19;"Legs";"Leg Extension (Machine)";2;35;kg;15;;;0;;
2022-06-08 20:30:19;"Legs";"Leg Extension (Machine)";3;42;kg;15;;;0;;
2022-06-08 20:30:19;"Legs";"Bulgarian Split Squat";1;10;kg;15;;;0;"";
2022-06-08 20:30:19;"Legs";"Bulgarian Split Squat";2;10;kg;15;;;0;;
2022-06-08 20:30:19;"Legs";"Leg Press";1;85;kg;15;;;0;"";
2022-06-08 20:30:19;"Legs";"Leg Press";2;72;kg;15;;;0;;
2022-06-08 20:30:19;"Legs";"Leg Press";3;93;kg;10;;;0;;
2022-06-08 20:30:19;"Legs";"Glute Ham Raise";1;1;kg;15;;;0;"";
2022-06-08 20:30:19;"Legs";"Glute Ham Raise";2;5;kg;15;;;0;;
2022-06-08 20:30:19;"Legs";"Glute Ham Raise";3;2.5;kg;15;;;0;;
2022-06-08 20:30:19;"Legs";"Squat (Barbell)";1;50;kg;10;;;0;"";
2022-06-08 20:30:19;"Legs";"Squat (Barbell)";2;70;kg;10;;;0;;
2022-06-08 20:30:19;"Legs";"Squat (Barbell)";3;100;kg;10;;;0;;
2022-06-07 19:35:57;"Pull";"Bicep Curl (Dumbbell)";1;7.5;kg;20;;;0;"";""
2022-06-07 19:35:57;"Pull";"Bicep Curl (Dumbbell)";2;10;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Bicep Curl (Dumbbell)";3;7.5;kg;20;;;0;;
2022-06-07 19:35:57;"Pull";"Hammer Curl (Dumbbell)";1;7.5;kg;20;;;0;"";
2022-06-07 19:35:57;"Pull";"Hammer Curl (Dumbbell)";2;12.5;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Hammer Curl (Dumbbell)";3;7.5;kg;20;;;0;;
2022-06-07 19:35:57;"Pull";"Bicep Curl (Cable)";1;7.5;kg;15;;;0;"";
2022-06-07 19:35:57;"Pull";"Bicep Curl (Cable)";2;5;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Lat Pulldown (Cable)";1;42;kg;15;;;0;"";
2022-06-07 19:35:57;"Pull";"Lat Pulldown (Cable)";2;58;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Lat Pulldown (Cable)";3;63;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Lat Pulldown (Cable)";4;35;kg;20;;;0;;
2022-06-07 19:35:57;"Pull";"Seated Row (Cable)";1;56;kg;15;;;0;"";
2022-06-07 19:35:57;"Pull";"Seated Row (Cable)";2;42;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Seated Row (Cable)";3;35;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Shrug (Dumbbell)";1;70;kg;20;;;0;"";
2022-06-07 19:35:57;"Pull";"Shrug (Dumbbell)";2;70;kg;20;;;0;;
2022-06-07 19:35:57;"Pull";"Shrug (Dumbbell)";3;80;kg;20;;;0;;
2022-06-07 19:35:57;"Pull";"Pull Up";1;1;kg;15;;;0;"";
2022-06-07 19:35:57;"Pull";"Pull Up";2;1;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Pull Up";3;1;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Pull Up";4;1;kg;5;;;0;;
2022-06-07 19:35:57;"Pull";"Lat Pulldown (Single Arm)";1;7.5;kg;15;;;0;"";
2022-06-07 19:35:57;"Pull";"Lat Pulldown (Single Arm)";2;15;kg;15;;;0;;
2022-06-07 19:35:57;"Pull";"Lat Pulldown (Single Arm)";3;5;kg;20;;;0;;
2022-06-05 18:39:44;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;7.5;kg;20;;;0;"";""
2022-06-05 18:39:44;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;20;kg;15;;;0;;
2022-06-05 18:39:44;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;25;kg;15;;;0;;
2022-06-05 18:39:44;"Push";"Triceps Pushdown (Cable - Straight Bar)";4;27.5;kg;15;;;0;;
2022-06-05 18:39:44;"Push";"Skullcrusher (Barbell)";1;27.5;kg;15;;;0;"";
2022-06-05 18:39:44;"Push";"Skullcrusher (Barbell)";2;30;kg;15;;;0;;
2022-06-05 18:39:44;"Push";"Skullcrusher (Barbell)";3;30;kg;10;;;0;;
2022-06-05 18:39:44;"Push";"Overhead Press (Cable)";1;35;kg;15;;;0;"";
2022-06-05 18:39:44;"Push";"Overhead Press (Cable)";2;49;kg;12;;;0;;
2022-06-05 18:39:44;"Push";"Overhead Press (Cable)";3;28;kg;15;;;0;;
2022-06-05 18:39:44;"Push";"Arnold Press (Dumbbell)";1;15;kg;15;;;0;"";
2022-06-05 18:39:44;"Push";"Arnold Press (Dumbbell)";2;20;kg;15;;;0;;
2022-06-05 18:39:44;"Push";"Arnold Press (Dumbbell)";3;22.5;kg;15;;;0;;
2022-06-05 18:39:44;"Push";"Lateral Raise (Dumbbell)";1;5;kg;20;;;0;"";
2022-06-05 18:39:44;"Push";"Lateral Raise (Dumbbell)";2;7.5;kg;20;;;0;;
2022-06-05 18:39:44;"Push";"Lateral Raise (Dumbbell)";3;10;kg;20;;;0;;
2022-06-05 18:39:44;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;20;;;0;;
2022-06-05 18:39:44;"Push";"Lateral Raise (Dumbbell)";5;5;kg;20;;;0;;
2022-06-05 18:39:44;"Push";"Reverse Fly (Cable)";1;35;kg;15;;;0;"";
2022-06-05 18:39:44;"Push";"Reverse Fly (Cable)";2;28;kg;20;;;0;;
2022-06-05 18:39:44;"Push";"Reverse Fly (Cable)";3;28;kg;25;;;0;;
2022-06-04 19:59:08;"Push";"Incline Bench Press (Dumbbell)";1;17.5;kg;15;;;0;"";""
2022-06-04 19:59:08;"Push";"Incline Bench Press (Dumbbell)";2;25;kg;14;;;0;;
2022-06-04 19:59:08;"Push";"Incline Bench Press (Dumbbell)";3;20;kg;15;;;0;;
2022-06-04 19:59:08;"Push";"Bench Press (Cable)";1;70;kg;15;;;0;"";
2022-06-04 19:59:08;"Push";"Bench Press (Cable)";2;56;kg;15;;;0;;
2022-06-04 19:59:08;"Push";"Bench Press (Cable)";3;77;kg;7;;;0;;
2022-06-04 19:59:08;"Push";"Cable Crossover";1;7.5;kg;20;;;0;"";
2022-06-04 19:59:08;"Push";"Cable Crossover";2;7.5;kg;15;;;0;;
2022-06-04 19:59:08;"Push";"Cable Crossover";3;5;kg;20;;;0;;
2022-06-04 19:59:08;"Push";"Bench Press (Barbell)";1;50;kg;10;;;0;"";
2022-06-04 19:59:08;"Push";"Bench Press (Barbell)";2;70;kg;10;;;0;;
2022-06-04 19:59:08;"Push";"Bench Press (Barbell)";3;70;kg;10;;;0;;
2022-06-04 19:59:08;"Push";"Bench Press (Barbell)";4;20;kg;20;;;0;;
2022-06-02 19:04:53;"Legs";"Standing Calf Raise (Bodyweight)";1;;;50;;;0;"";""
2022-06-02 19:04:53;"Legs";"Standing Calf Raise (Bodyweight)";2;;;50;;;0;;
2022-06-02 19:04:53;"Legs";"Standing Calf Raise (Bodyweight)";3;;;45;;;0;;
2022-06-02 19:04:53;"Legs";"Leg Extension (Machine)";1;42;kg;15;;;0;"";
2022-06-02 19:04:53;"Legs";"Leg Extension (Machine)";2;35;kg;15;;;0;;
2022-06-02 19:04:53;"Legs";"Leg Extension (Machine)";3;28;kg;20;;;0;;
2022-06-02 19:04:53;"Legs";"Bulgarian Split Squat";1;10;kg;15;;;0;"";
2022-06-02 19:04:53;"Legs";"Bulgarian Split Squat";2;10;kg;15;;;0;;
2022-06-02 19:04:53;"Legs";"Standing Calf Raise (Barbell)";1;70;kg;20;;;0;"";
2022-06-02 19:04:53;"Legs";"Standing Calf Raise (Barbell)";2;90;kg;15;;;0;;
2022-06-02 19:04:53;"Legs";"Leg Press";1;63;kg;15;;;0;"";
2022-06-02 19:04:53;"Legs";"Leg Press";2;56;kg;15;;;0;;
2022-06-02 19:04:53;"Legs";"Leg Press";3;85;kg;10;;;0;;
2022-06-02 19:04:53;"Legs";"Glute Ham Raise";1;5;kg;15;;;0;"";
2022-06-02 19:04:53;"Legs";"Glute Ham Raise";2;1;kg;15;;;0;;
2022-06-02 19:04:53;"Legs";"Glute Ham Raise";3;1;kg;15;;;0;;
2022-06-02 19:04:53;"Legs";"Squat (Barbell)";1;50;kg;10;;;0;"";
2022-06-02 19:04:53;"Legs";"Squat (Barbell)";2;70;kg;10;;;0;;
2022-06-02 19:04:53;"Legs";"Squat (Barbell)";3;80;kg;10;;;0;;
2022-06-02 19:04:53;"Legs";"Squat (Barbell)";4;85;kg;10;;;0;;
2022-06-02 19:04:53;"Legs";"Lying Leg Curl (Machine)";1;21;kg;15;;;0;"";
2022-06-02 19:04:53;"Legs";"Lying Leg Curl (Machine)";2;21;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Bicep Curl (Dumbbell)";1;10;kg;15;;;0;"";""
2022-06-01 20:24:54;"Pull";"Bicep Curl (Dumbbell)";2;7.5;kg;20;;;0;;
2022-06-01 20:24:54;"Pull";"Bicep Curl (Dumbbell)";3;7.5;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Hammer Curl (Dumbbell)";1;5;kg;30;;;0;"";
2022-06-01 20:24:54;"Pull";"Hammer Curl (Dumbbell)";2;12.5;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Hammer Curl (Dumbbell)";3;7.5;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Bicep Curl (Cable)";1;5;kg;15;;;0;"";
2022-06-01 20:24:54;"Pull";"Bicep Curl (Cable)";2;7.5;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Lat Pulldown (Cable)";1;42;kg;15;;;0;"";
2022-06-01 20:24:54;"Pull";"Lat Pulldown (Cable)";2;63;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Lat Pulldown (Cable)";3;42;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Lat Pulldown (Cable)";4;35;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Seated Row (Cable)";1;56;kg;15;;;0;"";
2022-06-01 20:24:54;"Pull";"Seated Row (Cable)";2;28;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Seated Row (Cable)";3;35;kg;30;;;0;;
2022-06-01 20:24:54;"Pull";"Shrug (Dumbbell)";1;40;kg;20;;;0;"";
2022-06-01 20:24:54;"Pull";"Shrug (Dumbbell)";2;60;kg;20;;;0;;
2022-06-01 20:24:54;"Pull";"Shrug (Dumbbell)";3;70;kg;15;;;0;;
2022-06-01 20:24:54;"Pull";"Pull Up";1;1;kg;15;;;0;"";
2022-06-01 20:24:54;"Pull";"Pull Up";2;1;kg;13;;;0;;
2022-05-29 19:45:57;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;7.5;kg;20;;;0;"";""
2022-05-29 19:45:57;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;20;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;12.5;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Triceps Pushdown (Cable - Straight Bar)";4;7.5;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Skullcrusher (Barbell)";1;15;kg;15;;;0;"";
2022-05-29 19:45:57;"Push";"Skullcrusher (Barbell)";2;17.5;kg;15;;;0;;
2022-05-29 19:45:57;"Push";"Skullcrusher (Barbell)";3;17.5;kg;15;;;0;;
2022-05-29 19:45:57;"Push";"Overhead Press (Cable)";1;35;kg;15;;;0;"";
2022-05-29 19:45:57;"Push";"Overhead Press (Cable)";2;28;kg;15;;;0;;
2022-05-29 19:45:57;"Push";"Overhead Press (Cable)";3;42;kg;10;;;0;;
2022-05-29 19:45:57;"Push";"Arnold Press (Dumbbell)";1;15;kg;15;;;0;"";
2022-05-29 19:45:57;"Push";"Arnold Press (Dumbbell)";2;20;kg;15;;;0;;
2022-05-29 19:45:57;"Push";"Arnold Press (Dumbbell)";3;22.5;kg;12;;;0;;
2022-05-29 19:45:57;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;20;;;0;"";
2022-05-29 19:45:57;"Push";"Lateral Raise (Dumbbell)";2;10;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Lateral Raise (Dumbbell)";3;5;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Lateral Raise (Dumbbell)";5;5;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Reverse Fly (Cable)";1;35;kg;20;;;0;"";
2022-05-29 19:45:57;"Push";"Reverse Fly (Cable)";2;28;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Reverse Fly (Cable)";3;21;kg;20;;;0;;
2022-05-29 19:45:57;"Push";"Reverse Fly (Cable)";4;42;kg;10;;;0;;
2022-05-29 19:45:57;"Push";"Triceps Extension (Cable)";1;10;kg;20;;;0;"";
2022-05-29 19:45:57;"Push";"Triceps Extension (Cable)";2;12.5;kg;15;;;0;;
2022-05-29 19:45:57;"Push";"Triceps Extension (Cable)";3;10;kg;15;;;0;;
2022-05-28 20:53:24;"Push";"Incline Bench Press (Dumbbell)";1;15;kg;15;;;0;"";""
2022-05-28 20:53:24;"Push";"Incline Bench Press (Dumbbell)";2;25;kg;15;;;0;;
2022-05-28 20:53:24;"Push";"Incline Bench Press (Dumbbell)";3;25;kg;12;;;0;;
2022-05-28 20:53:24;"Push";"Bench Press (Cable)";1;70;kg;15;;;0;"";
2022-05-28 20:53:24;"Push";"Bench Press (Cable)";2;77;kg;12;;;0;;
2022-05-28 20:53:24;"Push";"Bench Press (Cable)";3;63;kg;9;;;0;;
2022-05-28 20:53:24;"Push";"Cable Crossover";1;7.5;kg;15;;;0;"";
2022-05-28 20:53:24;"Push";"Cable Crossover";2;5;kg;20;;;0;;
2022-05-28 20:53:24;"Push";"Cable Crossover";3;10;kg;15;;;0;;
2022-05-28 20:53:24;"Push";"Cable Crossover";4;2.5;kg;20;;;0;;
2022-05-28 20:53:24;"Push";"Bench Press (Barbell)";1;70;kg;10;;;0;"";
2022-05-28 20:53:24;"Push";"Bench Press (Barbell)";2;50;kg;10;;;0;;
2022-05-28 20:53:24;"Push";"Bench Press (Barbell)";3;50;kg;10;;;0;;
2022-05-27 20:37:36;"Legs";"Standing Calf Raise (Bodyweight)";1;;;50;;;0;"";""
2022-05-27 20:37:36;"Legs";"Standing Calf Raise (Bodyweight)";2;;;50;;;0;;
2022-05-27 20:37:36;"Legs";"Standing Calf Raise (Bodyweight)";3;;;50;;;0;;
2022-05-27 20:37:36;"Legs";"Leg Extension (Machine)";1;35;kg;15;;;0;"";
2022-05-27 20:37:36;"Legs";"Leg Extension (Machine)";2;72;kg;15;;;0;;
2022-05-27 20:37:36;"Legs";"Bulgarian Split Squat";1;10;kg;15;;;0;"";
2022-05-27 20:37:36;"Legs";"Bulgarian Split Squat";2;12.5;kg;15;;;0;;
2022-05-27 20:37:36;"Legs";"Bulgarian Split Squat";3;15;kg;10;;;0;;
2022-05-27 20:37:36;"Legs";"Standing Calf Raise (Barbell)";1;80;kg;20;;;0;"";
2022-05-27 20:37:36;"Legs";"Standing Calf Raise (Barbell)";2;90;kg;15;;;0;;
2022-05-27 20:37:36;"Legs";"Leg Press";1;63;kg;15;;;0;"";
2022-05-27 20:37:36;"Legs";"Leg Press";2;56;kg;15;;;0;;
2022-05-27 20:37:36;"Legs";"Leg Press";3;37;kg;20;;;0;;
2022-05-27 20:37:36;"Legs";"Glute Ham Raise";1;1;kg;15;;;0;"";
2022-05-27 20:37:36;"Legs";"Glute Ham Raise";2;1;kg;15;;;0;;
2022-05-27 20:37:36;"Legs";"Glute Ham Raise";3;10;kg;15;;;0;;
2022-05-27 20:37:36;"Legs";"Squat (Barbell)";1;50;kg;10;;;0;"";
2022-05-27 20:37:36;"Legs";"Squat (Barbell)";2;70;kg;10;;;0;;
2022-05-27 20:37:36;"Legs";"Squat (Barbell)";3;80;kg;10;;;0;;
2022-05-26 18:54:46;"Pull";"Bicep Curl (Dumbbell)";1;10;kg;15;;;0;"";""
2022-05-26 18:54:46;"Pull";"Bicep Curl (Dumbbell)";2;7.5;kg;20;;;0;;
2022-05-26 18:54:46;"Pull";"Bicep Curl (Dumbbell)";3;7.5;kg;15;;;0;;
2022-05-26 18:54:46;"Pull";"Bicep Curl (Cable)";1;7.5;kg;15;;;0;"";
2022-05-26 18:54:46;"Pull";"Bicep Curl (Cable)";2;7.5;kg;15;;;0;;
2022-05-26 18:54:46;"Pull";"Bicep Curl (Cable)";3;5;kg;20;;;0;;
2022-05-26 18:54:46;"Pull";"Lat Pulldown (Cable)";1;42;kg;15;;;0;"";
2022-05-26 18:54:46;"Pull";"Lat Pulldown (Cable)";2;56;kg;15;;;0;;
2022-05-26 18:54:46;"Pull";"Lat Pulldown (Cable)";3;35;kg;15;;;0;;
2022-05-26 18:54:46;"Pull";"Lat Pulldown (Cable)";4;63;kg;10;;;0;;
2022-05-26 18:54:46;"Pull";"Seated Row (Cable)";1;42;kg;15;;;0;"";
2022-05-26 18:54:46;"Pull";"Seated Row (Cable)";2;63;kg;15;;;0;;
2022-05-26 18:54:46;"Pull";"Seated Row (Cable)";3;35;kg;20;;;0;;
2022-05-26 18:54:46;"Pull";"Shrug (Dumbbell)";1;40;kg;20;;;0;"";
2022-05-26 18:54:46;"Pull";"Shrug (Dumbbell)";2;50;kg;20;;;0;;
2022-05-26 18:54:46;"Pull";"Shrug (Dumbbell)";3;60;kg;15;;;0;;
2022-05-26 18:54:46;"Pull";"Shrug (Dumbbell)";4;60;kg;15;;;0;;
2022-05-26 18:54:46;"Pull";"Deadlift (Barbell)";1;60;kg;15;;;0;"";
2022-05-26 18:54:46;"Pull";"Deadlift (Barbell)";2;80;kg;10;;;0;;
2022-05-26 18:54:46;"Pull";"Pull Up";1;1;kg;15;;;0;"";
2022-05-26 18:54:46;"Pull";"Pull Up";2;1;kg;10;;;0;;
2022-05-26 18:54:46;"Pull";"Pull Up";3;1;kg;10;;;0;;
2022-05-24 19:58:24;"Pull";"Hammer Curl (Dumbbell)";1;5;kg;30;;;0;"";""
2022-05-24 19:58:24;"Pull";"Hammer Curl (Dumbbell)";2;7.5;kg;15;;;0;;
2022-05-24 19:58:24;"Pull";"Hammer Curl (Dumbbell)";3;10;kg;15;;;0;;
2022-05-24 19:58:24;"Pull";"Farmer's carry";1;25;kg;3;;;0;"";
2022-05-24 19:58:24;"Pull";"Farmer's carry";2;25;kg;3;;;0;;
2022-05-24 19:58:24;"Pull";"Farmer's carry";3;25;kg;3;;;0;;
2022-05-24 19:58:24;"Pull";"Farmer's carry";4;25;kg;3;;;0;;
2022-05-24 19:58:24;"Pull";"Pull Up";1;1;kg;15;;;0;"";
2022-05-24 19:58:24;"Pull";"Pull Up";2;1;kg;15;;;0;;
2022-05-24 19:58:24;"Pull";"Pull Up";3;1;kg;10;;;0;;
2022-05-23 18:38:20;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;7.5;kg;20;;;0;"";""
2022-05-23 18:38:20;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;10;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;12.5;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Triceps Pushdown (Cable - Straight Bar)";4;20;kg;10;;;0;;
2022-05-23 18:38:20;"Push";"Skullcrusher (Barbell)";1;15;kg;15;;;0;"";
2022-05-23 18:38:20;"Push";"Skullcrusher (Barbell)";2;17.5;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Skullcrusher (Barbell)";3;17.5;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Overhead Press (Cable)";1;35;kg;15;;;0;"";
2022-05-23 18:38:20;"Push";"Overhead Press (Cable)";2;28;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Overhead Press (Cable)";3;28;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Arnold Press (Dumbbell)";1;15;kg;15;;;0;"";
2022-05-23 18:38:20;"Push";"Arnold Press (Dumbbell)";2;17.5;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Arnold Press (Dumbbell)";3;20;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Lateral Raise (Dumbbell)";1;5;kg;20;;;0;"";
2022-05-23 18:38:20;"Push";"Lateral Raise (Dumbbell)";2;7.5;kg;20;;;0;;
2022-05-23 18:38:20;"Push";"Lateral Raise (Dumbbell)";3;7.5;kg;20;;;0;;
2022-05-23 18:38:20;"Push";"Lateral Raise (Dumbbell)";4;2.5;kg;30;;;0;;
2022-05-23 18:38:20;"Push";"Lateral Raise (Dumbbell)";5;10;kg;15;;;0;;
2022-05-23 18:38:20;"Push";"Reverse Fly (Cable)";1;28;kg;20;;;0;"";
2022-05-23 18:38:20;"Push";"Reverse Fly (Cable)";2;35;kg;10;;;0;;
2022-05-23 18:38:20;"Push";"Reverse Fly (Cable)";3;21;kg;20;;;0;;
2022-05-22 19:52:08;"Push";"Incline Bench Press (Dumbbell)";1;15;kg;15;;;0;"";""
2022-05-22 19:52:08;"Push";"Incline Bench Press (Dumbbell)";2;20;kg;15;;;0;;
2022-05-22 19:52:08;"Push";"Incline Bench Press (Dumbbell)";3;25;kg;15;;;0;;
2022-05-22 19:52:08;"Push";"Bench Press (Cable)";1;35;kg;15;;;0;"";
2022-05-22 19:52:08;"Push";"Bench Press (Cable)";2;70;kg;10;;;0;;
2022-05-22 19:52:08;"Push";"Bench Press (Cable)";3;42;kg;15;;;0;;
2022-05-22 19:52:08;"Push";"Cable Crossover";1;7.5;kg;15;;;0;"";
2022-05-22 19:52:08;"Push";"Cable Crossover";2;10;kg;15;;;0;;
2022-05-22 19:52:08;"Push";"Cable Crossover";3;5;kg;20;;;0;;
2022-05-22 19:52:08;"Push";"Bench Press (Barbell)";1;90;kg;3;;;0;"";
2022-05-21 19:34:58;"Legs";"Standing Calf Raise (Bodyweight)";1;;;50;;;0;"";""
2022-05-21 19:34:58;"Legs";"Standing Calf Raise (Bodyweight)";2;;;50;;;0;;
2022-05-21 19:34:58;"Legs";"Standing Calf Raise (Bodyweight)";3;;;45;;;0;;
2022-05-21 19:34:58;"Legs";"Leg Extension (Machine)";1;35;kg;15;;;0;"";
2022-05-21 19:34:58;"Legs";"Leg Extension (Machine)";2;43;kg;13;;;0;;
2022-05-21 19:34:58;"Legs";"Leg Extension (Machine)";3;35;kg;15;;;0;;
2022-05-21 19:34:58;"Legs";"Bulgarian Split Squat";1;10;kg;15;;;0;"";
2022-05-21 19:34:58;"Legs";"Bulgarian Split Squat";2;15;kg;10;;;0;;
2022-05-21 19:34:58;"Legs";"Bulgarian Split Squat";3;12.5;kg;10;;;0;;
2022-05-21 19:34:58;"Legs";"Standing Calf Raise (Barbell)";1;85;kg;20;;;0;"";
2022-05-21 19:34:58;"Legs";"Standing Calf Raise (Barbell)";2;77.5;kg;20;;;0;;
2022-05-21 19:34:58;"Legs";"Leg Press";1;65;kg;15;;;0;"";
2022-05-21 19:34:58;"Legs";"Leg Press";2;37;kg;20;;;0;;
2022-05-21 19:34:58;"Legs";"Leg Press";3;57;kg;15;;;0;;
2022-05-21 19:34:58;"Legs";"Glute Ham Raise";1;1;kg;15;;;0;"";
2022-05-21 19:34:58;"Legs";"Glute Ham Raise";2;1;kg;15;;;0;;
2022-05-21 19:34:58;"Legs";"Glute Ham Raise";3;1;kg;20;;;0;;
